raw,name,url,type,latitude,longitude,rating,description
"Krasnodar  
FeatureType : null
Elevation : 27
Lat/Lng : 45.0333 / 38.9833",Krasnodar,https://en.wikipedia.org/wiki/Krasnodar,null,45.0333,38.9833,,"Krasnodar is a city and the administrative center of Krasnodar Krai, Russia, located on the Kuban River, approximately northeast of the Black Sea port of Novorossiysk. As of the 2010 Census, its population was 744,995. (...)"
"Angkor  
FeatureType : landmark
Elevation : 20
Lat/Lng : 13.4333 / 103.8333",Angkor,https://en.wikipedia.org/wiki/Angkor,landmark,13.4333,103.8333,,"Angkor (""Capital City"")Headly, Robert K.; Chhor, Kylin; Lim, Lam Kheng; Kheang, Lim Hak; Chun, Chen. 1977. Cambodian-English Dictionary. Bureau of Special Research in Modern Languages. The Catholic University of America Press. Washington, D.C (...)"
"Garanhuns  
FeatureType : city
Elevation : 855
Lat/Lng : -8.8903 / -36.4928",Garanhuns,https://en.wikipedia.org/wiki/Garanhuns,city,-8.8903,-36.4928,,"Garanhuns is a city in the Brazilian state of Pernambuco. Located in the Borborema Plateau, the town is known as the ""Suíça Pernambucana"" (Pernambucan Switzerland) due to its pleasant weather during summer and low temperatures during winter, something rather unusual for the region (...)"
"Moquegua  
FeatureType : city
Elevation : 1417
Lat/Lng : -17.1937 / -70.9348",Moquegua,https://en.wikipedia.org/wiki/Moquegua,city,-17.1937,-70.9348,,"Moquegua (founded by the Spanish colonists as Villa de Santa Catalina de Guadalcázar del Valle de Moquegua) is a city in southern Peru, located in the Moquegua Region, of which it is the capital. It is also capital of Mariscal Nieto Province and Moquegua District (...)"
"Khövsgöl Province  
FeatureType : null
Elevation : 1285
Lat/Lng : 49.6333 / 100.167",Khövsgöl Province,https://en.wikipedia.org/wiki/Kh%C3%B6vsg%C3%B6l_Province,null,49.6333,100.167,,Khövsgöl is the northernmost of the 21 aimags (provinces) of Mongolia. The name is derived from Lake Khövsgöl. (...)
"La Boca  
FeatureType : city
Elevation : 4
Lat/Lng : -34.6333 / -58.3667",La Boca,https://en.wikipedia.org/wiki/La_Boca,city,-34.6333,-58.3667,,"La Boca is a neighborhood, or barrio of the Argentine capital, Buenos Aires. It retains a strong European flavour, with many of its early settlers being from the Italian city of Genoa. (...)"
"Tanga, Tanzania  
FeatureType : city
Lat/Lng : -5.0667 / 39.1","Tanga, Tanzania",https://en.wikipedia.org/wiki/Tanga%2C_Tanzania,city,-5.0667,39.1,,"Tanga is both the name of the most northerly seaport city of Tanzania, and the surrounding Tanga Region. It is the Regional Headquarters of the region. With a population of 243,580 in 2002, Tanga is one of the largest cities in the country (...)"
"Esch-sur-Alzette  
FeatureType : null
Elevation : 298
Lat/Lng : 49.4967 / 5.9822",Esch-sur-Alzette,https://en.wikipedia.org/wiki/Esch-sur-Alzette,null,49.4967,5.9822,,"Esch-sur-Alzette (or Esch-an-der-Alzig) is a commune with city status in south-western Luxembourg. It is the country's second city, and its second-most populous commune, with a population of 33,286 inhabitants. It lies in the south-west of the country, on the border with France (...)"
"Ravello  
FeatureType : null
Elevation : 380
Lat/Lng : 40.6506 / 14.6128",Ravello,https://en.wikipedia.org/wiki/Ravello,null,40.6506,14.6128,,"Ravello is a town and comune situated above the Amalfi Coast in the province of Salerno, Campania, southern Italy, with approximately 2,500 inhabitants. Its scenic beauty makes it a popular tourist destination, and earned it a listing as a UNESCO World Heritage Site in 1996 (...)"
"Baños de Agua Santa  
FeatureType : city
Elevation : 1816
Lat/Lng : -1.3964 / -78.4247",Baños de Agua Santa,https://en.wikipedia.org/wiki/Ba%C3%B1os_de_Agua_Santa,city,-1.3964,-78.4247,,"Baños de Agua Santa , commonly referred to as Baños, is a city in eastern Tungurahua Province, in central Ecuador. Baños is the second most populous city in Tungurahua, after Ambato, the capital, and is a major tourist center (...)"
"Branson, Missouri  
FeatureType : city
Elevation : 278
Lat/Lng : 36.6378 / -93.255","Branson, Missouri",https://en.wikipedia.org/wiki/Branson%2C_Missouri,city,36.6378,-93.255,,"Branson is a city in Stone and Taney Counties in the U.S. state of Missouri. Most of the city is in Taney County, with a small portion in the west extending into Stone County. Branson is in the Ozark Mountains. The community was named after Ruben Branson, postmaster and operator of a general store (...)"
"Summer Palace  
FeatureType : landmark
Elevation : 69
Lat/Lng : 39.9975 / 116.2689",Summer Palace,https://en.wikipedia.org/wiki/Summer_Palace,landmark,39.9975,116.2689,,"The Summer Palace , known as Yiheyuan in Chinese, is a vast ensemble of lakes, gardens and palaces in Beijing, China. It serves as a popular tourist destination and recreational park. Mainly dominated by Longevity Hill and Kunming Lake , it covers an expanse of , three-quarters of which is water (...)"
"Miami International Airport  
FeatureType : airport
Elevation : 10
Lat/Lng : 25.7933 / -80.2906",Miami International Airport,https://en.wikipedia.org/wiki/Miami_International_Airport,airport,25.7933,-80.2906,,"Miami International Airport , also known as MIA and historically Wilcox Field, is the primary airport serving the Miami area, United States. The airport is in an unincorporated area in Miami-Dade County, Florida, eight miles (13 km) northwest of Downtown Miami, in metropolitan Miami, between the (...)"
"Modesto, California  
FeatureType : city
Elevation : 30
Lat/Lng : 37.6614 / -120.9944","Modesto, California",https://en.wikipedia.org/wiki/Modesto%2C_California,city,37.6614,-120.9944,,"Modesto (Spanish for ""modest""), officially being the City of Modesto, is the county seat and largest city of Stanislaus County, California, United States. With a population of approximately 201,165 at the 2010 census, Modesto ranks as the 18th largest city in the state of California (...)"
"Redondo Beach, California  
FeatureType : city
Elevation : 47
Lat/Lng : 33.8565 / -118.3771","Redondo Beach, California",https://en.wikipedia.org/wiki/Redondo_Beach%2C_California,city,33.8565,-118.3771,,"Redondo Beach is one of the three Beach Cities located in Los Angeles County, California, United States. The population was 66,748 at the 2010 census, up from 63,261 at the 2000 census. The city is located in the South Bay region of the greater Los Angeles area (...)"
"Riverside, California  
FeatureType : city
Elevation : 256
Lat/Lng : 33.9481 / -117.3961","Riverside, California",https://en.wikipedia.org/wiki/Riverside%2C_California,city,33.9481,-117.3961,,"Riverside is a city in Riverside County, California, United States, located in the Inland Empire metropolitan area. Riverside is the county seat of the eponymous county and named for its location beside the Santa Ana River.Gunther, pages 427–429 (...)"
"Bagalkot district  
FeatureType : null
Elevation : 576
Lat/Lng : 16.12 / 75.45",Bagalkot district,https://en.wikipedia.org/wiki/Bagalkot_district,null,16.12,75.45,,"Bāgalkot district (; Kannada: ಬಾಗಲಕೋಟೆ) is an administrative district in the Indian state of Karnataka. The district headquarters is located in the town of Bagalkote. The district is located in northern Karnataka and borders Belgaum, Gadag, Koppal, Raichur and Bijapur (...)"
"İzmit  
FeatureType : null
Elevation : 2
Lat/Lng : 40.7639 / 29.9417",İzmit,https://en.wikipedia.org/wiki/%C4%B0zmit,null,40.7639,29.9417,,"İzmit (Nikomedeia), traditionally called in English Ismid, is a city in Turkey, the administrative center of the Kocaeli Province as well as the Metropolitan Municipality. It is located at the Gulf of İzmit in the Sea of Marmara, about east of Istanbul, on the northwestern part of Anatolia (...)"
"Bayankhongor Province  
FeatureType : null
Elevation : 1865
Lat/Lng : 46.1 / 100.683",Bayankhongor Province,https://en.wikipedia.org/wiki/Bayankhongor_Province,null,46.1,100.683,,"Bayankhongor (literally Rich Darling) is one of the 21 aimags (provinces) of Mongolia. It is located in the southwest of the country and, at 116,000 square kilometers, it is one of the largest aimags. The capital of the aimag shares the provincial name, Bayankhongor. (...)"
"Ardabil  
FeatureType : null
Elevation : 1353
Lat/Lng : 38.2461 / 48.295",Ardabil,https://en.wikipedia.org/wiki/Ardabil,null,38.2461,48.295,,"Ardabil (اردبیل, , also Romanized as Ardabīl and Ardebīl) is an ancient city in north-western Iran. Ardabil is the center of Ardabil Province. At the 2011 census, its population was 564,365, in 156,324 families, where the dominant majority are ethnic Iranian Azerbaijanis (...)"
"Alwar  
FeatureType : null
Elevation : 283
Lat/Lng : 27.57 / 76.6",Alwar,https://en.wikipedia.org/wiki/Alwar,null,27.57,76.6,,"Alwar is a city and administrative headquarters of Alwar District in the Indian state of Rajasthan. It is located around 160 km south of Delhi, and about 150 km north of Jaipur, the capital of Rajasthan. Alwar is part of National Capital Region (NCR) (...)"
"Springfield, Illinois  
FeatureType : city
Elevation : 170
Lat/Lng : 39.6983 / -89.6197","Springfield, Illinois",https://en.wikipedia.org/wiki/Springfield%2C_Illinois,city,39.6983,-89.6197,,"Springfield is the capital of the U.S. state of Illinois and the county seat of Sangamon County with a population of 116,250, as of the 2010 U.S. Census, making it the sixth most populated city in the state. It is the largest city in central Illinois (...)"
"Chełm  
FeatureType : city
Elevation : 220
Lat/Lng : 51.1322 / 23.4778",Chełm,https://en.wikipedia.org/wiki/Che%C5%82m,city,51.1322,23.4778,,"Chełm (meaning a hill) is a city in eastern Poland with 67,702 inhabitants (2007). It is located to the south-east of Lublin, north of Zamość and south of Biała Podlaska, some from the border with Ukraine. Chełm used to be the capital of the Chełm Voivodeship until it became part of the Lublin (...)"
"Aberystwyth  
FeatureType : city
Elevation : 9
Lat/Lng : 52.4179 / -4.0837",Aberystwyth,https://en.wikipedia.org/wiki/Aberystwyth,city,52.4179,-4.0837,,"Aberystwyth (Mouth of the Ystwyth) is a historic market town, administrative centre and holiday resort within Ceredigion, West Wales. Often colloquially known as Aber, it is located near the confluence of the rivers Ystwyth and Rheidol (...)"
"Ashland, Oregon  
FeatureType : city
Elevation : 595
Lat/Lng : 42.1914 / -122.7008","Ashland, Oregon",https://en.wikipedia.org/wiki/Ashland%2C_Oregon,city,42.1914,-122.7008,,"Ashland is a city in Jackson County, in the State of Oregon. It lies along Interstate 5 slightly north of the California border and near the south end of the Bear Creek Valley, an arm of the Rogue Valley. As of July 1, 2013, the city's population was estimated to be 20,713 (...)"
"Świnoujście  
FeatureType : city
Elevation : 6
Lat/Lng : 53.9167 / 14.25",Świnoujście,https://en.wikipedia.org/wiki/Ashland%2C_Oregon,city,53.9167,14.25,,"Świnoujście is a city and seaport on the Baltic Sea and Szczecin Lagoon, located in the extreme north-west of Poland. It is situated mainly on the islands of Usedom and Wolin, but also occupies smaller islands, of which the largest is Karsibór island, once part of Usedom, now separated by the Piast (...)"
"Eastbourne  
FeatureType : adm3rd
Elevation : 8
Lat/Lng : 50.7665 / 0.2862",Eastbourne,https://en.wikipedia.org/wiki/Eastbourne,adm3rd,50.7665,0.2862,,"Eastbourne (pronunciation) is a large town, seaside resort, and borough in the non-metropolitan county of East Sussex on the south coast of England, east of Brighton. Eastbourne is immediately to the east of Beachy Head, the highest chalk sea cliff in Great Britain (...)"
"Visakhapatnam  
FeatureType : null
Elevation : 12
Lat/Lng : 17.7027 / 83.2899",Visakhapatnam,https://en.wikipedia.org/wiki/Visakhapatnam,null,17.7027,83.2899,,"Visakhapatnam (nicknamed Vizag) is the largest city, both in terms of area and population in the Indian state of Andhra Pradesh. It is located on the coast of Bay of Bengal in the north eastern region of the state (...)"
"Dudley  
FeatureType : city
Elevation : 210
Lat/Lng : 52.5119 / -2.0957",Dudley,https://en.wikipedia.org/wiki/Dudley,city,52.5119,-2.0957,,"Dudley is a large town in the West Midlands of England, south-east of Wolverhampton and north-west of Birmingham. The town is the administrative centre of the Metropolitan Borough of Dudley and in 2011 had a population of 83,727.http://ukcensusdata (...)"
"Iowa City, Iowa  
FeatureType : city
Elevation : 213
Lat/Lng : 41.6558 / -91.525","Iowa City, Iowa",https://en.wikipedia.org/wiki/Iowa_City%2C_Iowa,city,41.6558,-91.525,,"Iowa City is a city in Johnson County, Iowa, United States. It is the only City of Literature in North America, as awarded by UNESCO in 2008. As of the 2010 Census, the city had a total population of about 67,862 (...)"
"Amarillo, Texas  
FeatureType : city
Elevation : 1126
Lat/Lng : 35.1992 / -101.8453","Amarillo, Texas",https://en.wikipedia.org/wiki/Amarillo%2C_Texas,city,35.1992,-101.8453,,"Amarillo is the fourteenth most populous city in the state of Texas, also the largest city in the Texas Panhandle, and the seat of Potter County. A portion of the city extends into Randall County. The population was 190,695 at the 2010 census (105,486 in Potter County, and 85,209 in Randall) (...)"
"Palace of Westminster  
FeatureType : landmark
Elevation : 18
Lat/Lng : 51.4993 / -0.1247",Palace of Westminster,https://en.wikipedia.org/wiki/Palace_of_Westminster,landmark,51.4993,-0.1247,,"The Palace of Westminster is the meeting place of the House of Commons and the House of Lords, the two houses of the Parliament of the United Kingdom. Commonly known as the Houses of Parliament after its occupants, the Palace lies on the northern bank of the River Thames in the City of Westminster, (...)"
"Kota Kinabalu  
FeatureType : airport
Elevation : 7
Lat/Lng : 5.9714 / 116.0952",Kota Kinabalu,https://en.wikipedia.org/wiki/Kota_Kinabalu,airport,5.9714,116.0952,,"Kota Kinabalu (Jawi:), formerly known as Jesselton, is the capital of the state of Sabah, Malaysia. It is also the capital of the West Coast Division of Sabah. The city is located on the northwest coast of Borneo facing the South China Sea (...)"
"Sandakan  
FeatureType : city
Elevation : 11
Lat/Lng : 5.8465 / 118.0738",Sandakan,https://en.wikipedia.org/wiki/Sandakan,city,5.8465,118.0738,,"Sandakan (Jawi:) formerly known at various times as Elopura, is the second-largest town in Sabah after Kota Kinabalu City, on the north-eastern coast of Borneo in Malaysia. It is located on the east coast of the island in the administrative centre of Sandakan Division and was the former capital of (...)"
"Columbus, Georgia  
FeatureType : null
Elevation : 93
Lat/Lng : 32.4894 / -84.9403","Columbus, Georgia",https://en.wikipedia.org/wiki/Columbus%2C_Georgia,null,32.4894,-84.9403,,"Columbus is a city in the U.S. state of Georgia and is the county seat of Muscogee County, with which it is consolidated. According to the 2013 estimates from the U.S. Census Bureau, Columbus has a population of 202,824 residents in the city and 316,554 in the Columbus-Phenix City metropolitan area (...)"
"Gatineau  
FeatureType : city
Elevation : 53
Lat/Lng : 45.4833 / -75.65",Gatineau,https://en.wikipedia.org/wiki/Gatineau,city,45.4833,-75.65,,"Gatineau , officially Ville de Gatineau, is a city in western Quebec, Canada. It is the fourth largest city in the province after Montreal, Quebec City, and Laval. It is located on the northern bank of the Ottawa River, immediately across from Ottawa, together with which it forms Canada's National (...)"
"Omdurman  
FeatureType : city
Elevation : 396
Lat/Lng : 15.6835 / 32.4629",Omdurman,https://en.wikipedia.org/wiki/Omdurman,city,15.6835,32.4629,,"Omdurman (standard Arabic Umm Durmān أم درمان) is the largest city in Sudan and Khartoum State, lying on the western banks of the River Nile, opposite the capital, Khartoum. Omdurman has a population of 2,395,159 (2008) and is the national centre of commerce (...)"
"Tralee  
FeatureType : null
Elevation : 7
Lat/Lng : 52.2675 / -9.6962",Tralee,https://en.wikipedia.org/wiki/Tralee,null,52.2675,-9.6962,,"Tralee is the county town of County Kerry in the south-west of Ireland. The town is on the northern side of the neck of the Dingle Peninsula, and is the largest town in County Kerry. The town's population including suburbs was 23,693 census making it the 7th largest town, and 13th largest urban (...)"
"Ambato, Ecuador  
FeatureType : null
Elevation : 2599
Lat/Lng : -1.2417 / -78.6197","Ambato, Ecuador",https://en.wikipedia.org/wiki/Ambato%2C_Ecuador,null,-1.2417,-78.6197,,"Ambato (full form, San Juan de Ambato) is a city located in the central Andean valley of Ecuador.Columbia Gazetteer of the WorldNew York: Columbia University Press, 1998 Lying on the banks of the Ambato River, the city also sits beneath several tall mountains (...)"
"Kuching  
FeatureType : city
Elevation : 12
Lat/Lng : 1.5581 / 110.3515",Kuching,https://en.wikipedia.org/wiki/Kuching,city,1.5581,110.3515,,"Kuching (Jawi: ;), officially the City of Kuching, is the capital and the most populous city in the state of Sarawak in Malaysia. It is also the capital of Kuching Division. The city is situated on the Sarawak River at the southwest tip of the state of Sarawak on the island of Borneo and covers an (...)"
"Bray  
FeatureType : null
Elevation : 29
Lat/Lng : 53.201 / -6.1114",Bray,https://en.wikipedia.org/wiki/Bray,null,53.201,-6.1114,,"Bray (formerly Brí Chualann) is a town in north County Wicklow, Ireland. It is a busy urban centre and seaside resort, with a population of 31,872 making it the ninth largest urban area in Ireland at the 2011 census. It is situated about south of Dublin on the east coast (...)"
"Lowestoft  
FeatureType : city
Elevation : 7
Lat/Lng : 52.4747 / 1.7536",Lowestoft,https://en.wikipedia.org/wiki/Lowestoft,city,52.4747,1.7536,,"Lowestoft (or) is a town in the English county of Suffolk.OS Explorer Map OL40: The Broads: (1:25 000) : ISBN 0 319 24086 X. The town is on the North Sea coast and is the most easterly settlement of the United Kingdom. It is north-east of London, north-east of Ipswich and south-east of Norwich (...)"
"Mullingar  
FeatureType : null
Elevation : 88
Lat/Lng : 53.5224 / -7.3378",Mullingar,https://en.wikipedia.org/wiki/Mullingar,null,53.5224,-7.3378,,"Mullingar is the county town of County Westmeath in Ireland. The Counties of Meath and Westmeath Act (Henry VIII 34) of 1543, proclaimed Westmeath (which then included Longford which separated in 1586) a county, separating it from Meath (...)"
"Cefalù  
FeatureType : adm3rd
Elevation : 25
Lat/Lng : 38.0397 / 14.0222",Cefalù,https://en.wikipedia.org/wiki/Cefal%C3%B9,adm3rd,38.0397,14.0222,,"Cefalù (; ; , Diod., Strabo, or ', Ptol.; , or , Pliny) is a city and comune in the Province of Palermo, located on the northern coast of Sicily, Italy on the Tyrrhenian Sea about east of the provincial capital and west of Messina (...)"
"Port Royal  
FeatureType : city
Elevation : 4
Lat/Lng : 17.937 / -76.841",Port Royal,https://en.wikipedia.org/wiki/Port_Royal,city,17.937,-76.841,,"Port Royal is a city located at the end of the Palisadoes at the mouth of the Kingston Harbour, in southeastern Jamaica. Founded in 1518, it was the centre of shipping commerce in the Caribbean Sea during the latter half of the 17th century (...)"
"Mazar-i-Sharif  
FeatureType : city
Elevation : 362
Lat/Lng : 36.71 / 67.11",Mazar-i-Sharif,https://en.wikipedia.org/wiki/Mazar-i-Sharif,city,36.71,67.11,,"Mazar-i-Sharif or Mazar-e-Sharif (Persian/Pashto: مزارِ شریف) is the third-largest city of Afghanistan, with a population of 693,000 (2015). It is the capital of Balkh province and is linked by highways with Kunduz in the east, Kabul in the southeast, Herat in the west and Uzbekistan in the north (...)"
"Chaozhou  
FeatureType : city
Elevation : 21
Lat/Lng : 23.6667 / 116.6333",Chaozhou,https://en.wikipedia.org/wiki/Chaozhou,city,23.6667,116.6333,,"Chaozhou , alternatively transliterated as Chiuchow,Transliterated from its Cantonese pronunciation Chaochow,From postal romanization or Teochew,Transliterated from the pronunciation of its own local dialect is a city in the eastern Guangdong province of the China (...)"
"Drottningholm Palace  
FeatureType : landmark
Elevation : 16
Lat/Lng : 59.3217 / 17.8861",Drottningholm Palace,https://en.wikipedia.org/wiki/Drottningholm_Palace,landmark,59.3217,17.8861,,"The Drottningholm Palace is the private residence of the Swedish royal family. It is located in Drottningholm. Built on the island Lovön (in Ekerö Municipality of Stockholm County), it is one of Sweden's Royal Palaces. It was originally built in the late 16th century (...)"
"Panaji  
FeatureType : city
Elevation : 61
Lat/Lng : 15.4933 / 73.8278",Panaji,https://en.wikipedia.org/wiki/Panaji,city,15.4933,73.8278,,"Panaji (Panaje, pronounced , , Pangim in Portuguese, usually known as Panjim in English) is the capital of the Indian state of Goa and the headquarters of North Goa district. It lies on the banks of the Mandovi River estuary in Tiswadi taluka (...)"
"Bay of Kotor  
FeatureType : null
Lat/Lng : 42.4333 / 18.6582",Bay of Kotor,https://en.wikipedia.org/wiki/Bay_of_Kotor,null,42.4333,18.6582,,"The Bay of Kotor , known simply as Boka, is a winding bay of the Adriatic Sea in southwestern Montenegro. , it could be crossed by a ferryboat. The bay has been inhabited since antiquity. Its well-preserved medieval towns of Kotor, Risan, Tivat, Perast, Prčanj and Herceg Novi, along with their (...)"
"Cajamarca  
FeatureType : city
Elevation : 2724
Lat/Lng : -7.1569 / -78.5175",Cajamarca,https://en.wikipedia.org/wiki/Cajamarca,city,-7.1569,-78.5175,,"Cajamarca is the capital and largest city of the Cajamarca Region as well as an important cultural and commercial center in the northern Andes. It is located in the northern highlands of Peru at approximately 2,750 m (8,900 ft) above sea levelhttp://www.municaj.gob.pe/_geograf (...)"
"Oaxaca City  
FeatureType : city
Elevation : 1560
Lat/Lng : 17.0647 / -96.7164",Oaxaca City,https://en.wikipedia.org/wiki/Oaxaca_City,city,17.0647,-96.7164,,"The city and municipality of Oaxaca de Juárez, or simply Oaxaca, is the capital and largest city of the Mexican state of the same name. It is located in the Centro District in the Central Valleys region of the state, on the foothills of the Sierra Madre at the base of the Cerro del Fortín extending (...)"
"Lanzarote  
FeatureType : isle
Elevation : 410
Lat/Lng : 29.035 / -13.633",Lanzarote,https://en.wikipedia.org/wiki/Lanzarote,isle,29.035,-13.633,,"Lanzarote , a Spanish island, is the easternmost of the autonomous Canary Islands, in the Atlantic Ocean, approximately off the coast of Africa and from the Iberian Peninsula. Covering , it is the fourth largest of the islands (...)"
"Manhattan  
FeatureType : city
Elevation : 36
Lat/Lng : 40.7283 / -73.9942",Manhattan,https://en.wikipedia.org/wiki/Manhattan,city,40.7283,-73.9942,,"Manhattan is one of the five boroughs of New York City, in the State of New York in the United States. The borough is coterminous with New York County, founded on November 1, 1683 as one of the state's original counties (...)"
"Munich  
FeatureType : null
Elevation : 524
Lat/Lng : 48.1372 / 11.5756",Munich,https://en.wikipedia.org/wiki/Munich,null,48.1372,11.5756,,"Munich (; also in UK English;) is the capital and largest city of the German state of Bavaria, on the banks of River Isar north of the Bavarian Alps. Munich is the third largest city in Germany, after Berlin and Hamburg and the 12th biggest city of the European Union with a population of above 1 (...)"
"Roskilde  
FeatureType : city
Elevation : 5
Lat/Lng : 55.65 / 12.0833",Roskilde,https://en.wikipedia.org/wiki/Roskilde,city,55.65,12.0833,,"Roskilde , located west of Copenhagen on the Danish island of Zealand, is the main city in Roskilde Municipality. With a population of 49,297 (as of 1 January 2015), database from Statistics Denmark the city is a business and educational centre for the region and the 10th largest city in Denmark (...)"
